headline,date,url
"In Ukraine Protests Over New Laws, Sticks and Stones Are Met With Tear Gas",2014-01-20,https://www.nytimes.com/2014/01/20/world/europe/in-ukraine-protests-over-new-laws-sticks-and-firecrackers-meet-tear-gas.html
Congressional Leaders Suggest Earlier Snowden Link to Russia,2014-01-20,https://www.nytimes.com/2014/01/20/us/politics/congressional-leaders-suggest-snowden-was-working-for-russia.html
A Real-Life Mother and Son Share Memories and Grief,2014-01-21,https://www.nytimes.com/2014/01/21/theater/have-i-no-mouth-plumbs-the-depths-of-an-irish-family.html
"Seahawks Fans Act as Extra Player, Tormenting Opponents and Eardrums",2014-01-20,https://www.nytimes.com/2014/01/20/sports/football/when-fans-turn-up-volume-seahawks-play-with-a-man-advantage.html
"Central African Town Is Left Charred, Empty and Hopeless Amid Violence",2014-01-20,https://www.nytimes.com/2014/01/20/world/africa/ghost-town-is-mute-witness-to-central-african-violence.html
Iran Welcomes Start of Nuclear Deal,2014-01-20,https://www.nytimes.com/2014/01/20/world/middleeast/iran-welcomes-start-of-nuclear-deal.html
NBC Plans Live ‘Peter Pan’ for Next Holiday Season,2014-01-20,https://www.nytimes.com/2014/01/20/business/media/nbc-says-peter-pan-will-be-its-next-live-holiday-event.html
"Poor Mummy, Tossed Around and Then Stashed in a Closet",2014-01-20,https://www.nytimes.com/2014/01/20/theater/joe-ortons-loot-is-a-comedy-of-bad-manners.html
"Gold and Survival, Yes, but Scripts and Stars, Too",2014-01-20,https://www.nytimes.com/2014/01/20/arts/television/klondike-brings-law-and-drama-to-the-frozen-north.html
A Little Help From a Friend of Buttercup,2014-01-20,https://www.nytimes.com/2014/01/20/arts/television/ringo-starr-joins-the-powerpuff-girls-for-dance-pantsed.html
"Tunefully Purveyed Snake Oil, Anyone?",2014-01-20,https://www.nytimes.com/2014/01/20/arts/music/anna-netrebko-in-bel-canto-mode-for-lelisir-damore.html
Tipping a Hat to Country Music Pioneers,2014-01-20,https://www.nytimes.com/2014/01/20/arts/music/bill-frisell-and-friends-play-venerable-country-tunes.html
Repertory of Mandolin Is in Motion,2014-01-20,https://www.nytimes.com/2014/01/20/arts/music/avi-avital-helps-revive-and-grow-an-instrument.html
Where Guitars Sound Like Orchestras or Brawling Geese,2014-01-20,https://www.nytimes.com/2014/01/20/arts/music/fred-frith-and-nels-cline-create-new-soundscapes.html
Bulgarian Architects’ State-Sponsored Whimsy,2014-01-20,https://www.nytimes.com/2014/01/20/arts/design/bulgarian-architects-state-sponsored-whimsy.html
"Leaping and Twirling, but Emphasizing Much More",2014-01-20,https://www.nytimes.com/2014/01/20/arts/dance/parsons-dance-celebrates-its-30th-anniversary.html
A Comic’s Fifth Second Chance,2014-01-20,https://www.nytimes.com/2014/01/20/arts/katt-williams-aims-to-transcend-his-fraught-history.html
Economic Reports for the Week of Jan. 20,2014-01-20,https://www.nytimes.com/2014/01/20/business/economy/economic-reports-for-the-week-of-jan-20.html
Treasury Auctions Set for the Week of Jan. 20,2014-01-20,https://www.nytimes.com/2014/01/20/business/economy/treasury-auctions-set-for-the-week-of-jan-20.html
Hearing Genuine Voices of Midcentury Fiction,2014-01-20,https://www.nytimes.com/2014/01/20/books/hearing-genuine-voices-of-midcentury-fiction.html
"He’s Hard as Nails, Hard to Nail Down, Too",2014-01-20,https://www.nytimes.com/2014/01/20/books/the-loudest-voice-in-the-room-is-a-look-at-roger-ailes.html
The Unbearable Lightness of Hollande,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/kauffmann-the-unbearable-lightness-of-hollande.html
Paramount Takes Step With Digital Film,2014-01-20,https://www.nytimes.com/2014/01/20/business/media/paramount-takes-step-with-digital-film.html
Finals for U.S. World Youth Teams,2014-01-20,https://www.nytimes.com/2014/01/20/crosswords/bridge/finals-for-us-world-youth-teams.html
Moral Support Is Family Tradition for Seahawks’ Wilson,2014-01-20,https://www.nytimes.com/2014/01/20/sports/football/russell-wilsons-uncle-carries-the-family-beacon.html
Michael Kinsley to Join Vanity Fair and Write a Monthly Column,2014-01-20,https://www.nytimes.com/2014/01/20/business/media/michael-kinsley-to-join-vanity-fair-as-an-editor.html
Manning Reclaims the Biggest Stage,2014-01-20,https://www.nytimes.com/2014/01/20/sports/football/broncos-manning-bests-patriots-brady-for-a-super-bowl-berth.html
MoMA’s Plan to Raze Its Neighbor,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/momas-plan-to-raze-its-neighbor.html
For Policies That Are Fair to Both Men and Women,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/for-policies-that-are-fair-to-both-men-and-women.html
Land Rights and the Poor,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/land-rights-and-the-poor.html
Employer Wellness Plans,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/employer-wellness-plans.html
Care for Rape Victims,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/care-for-rape-victims.html
Hat Trick by Eto’o Sinks Manchester United,2014-01-20,https://www.nytimes.com/2014/01/20/sports/soccer/soccer-roundup.html
"In a City on Okinawa, Mayor&#8217;s Re-election Deals a Blow to Marine Base Relocation Plan ",2014-01-20,https://www.nytimes.com/2014/01/20/world/asia/city-on-okinawa-deals-blow-to-plan-to-move-marine-base.html
"Reviving a Life Saver, the Tourniquet",2014-01-21,https://www.nytimes.com/2014/01/21/science/reviving-a-life-saver.html
‘China’s Web Junkies’,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/chinas-web-junkies.html
Brazil’s Latest Clash With Its Urban Youth Takes Place at the Mall,2014-01-20,https://www.nytimes.com/2014/01/20/world/americas/brazils-latest-clash-with-its-urban-youth-takes-place-at-the-mall.html
Confident Nets Spoiling for Rematch With Knicks,2014-01-20,https://www.nytimes.com/2014/01/20/sports/basketball/nets-feeling-confident-and-spoiling-for-a-rematch-with-the-knicks.html
Proposed Abortion Restrictions in Spain Face Backlash,2014-01-20,https://www.nytimes.com/2014/01/20/world/europe/proposed-abortion-restrictions-in-spain-face-backlash.html
Hasbro Gives Its Transformers Toys a New Look,2014-01-20,https://www.nytimes.com/2014/01/20/business/media/hasbro-gives-its-transformers-toys-a-new-look.html
Life as a Female Journalist: Hot or Not?,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/life-as-a-female-journalist-hot-or-not.html
Many Choices for Tanaka With Deadline Approaching,2014-01-20,https://www.nytimes.com/2014/01/20/sports/baseball/many-choices-for-tanaka-as-deadline-nears.html
Fixing Disability Courts,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/fixing-disability-courts.html
Deutsche Says It Lost $1.62 Billion ,2014-01-20,https://www.nytimes.com/2014/01/20/business/international/deutsche-bank-says-it-lost-1-62-billion-in-4th-quarter.html
Trying to Salvage Garbage Time,2014-01-20,https://www.nytimes.com/2014/01/20/sports/basketball/trying-to-salvage-garbage-time.html
The ‘How Are You?’ Culture Clash,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/the-how-are-you-culture-clash.html
The Undeserving Rich,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/krugman-the-undeserving-rich.html
"Crowded Out of Ivory Tower, Adjuncts See a Life Less Lofty",2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/crowded-out-of-ivory-tower-adjuncts-see-a-life-less-lofty.html
Egypt Says Twitter Post by Liberal Was Crime,2014-01-20,https://www.nytimes.com/2014/01/20/world/middleeast/egypt-says-twitter-post-by-liberal-was-crime.html
Tortorella’s Temper Lands Him in Trouble Again,2014-01-20,https://www.nytimes.com/2014/01/20/sports/hockey/tortorellas-temper-lands-him-in-trouble-again.html
Blackhawks Top Bruins in Cup Rematch,2014-01-20,https://www.nytimes.com/2014/01/20/sports/hockey/nhl-roundup.html
When Children Become Criminals,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/when-children-become-criminals.html
Dangerous Inaction by the Election Commission,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/dangerous-inaction-by-the-election-commission.html
Undefeated Connecticut Leaves No Doubts at Rutgers,2014-01-20,https://www.nytimes.com/2014/01/20/sports/ncaabasketball/undefeated-connecticut-leaves-no-doubts-at-rutgers.html
A-Rod’s Drug Testing,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/a-rods-drug-testing.html
Arkansas Town’s New Owner Has Visions of Its Renaissance,2014-01-20,https://www.nytimes.com/2014/01/20/us/arkansas-towns-new-owner-has-visions-of-its-renaissance.html
Kansas Ends Baylor’s Big 12 Streak,2014-01-20,https://www.nytimes.com/2014/01/20/sports/ncaabasketball/college-basketball-roundup.html
What’s Happening With the Air Force?,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/whats-happening-with-the-air-force.html
An Attack on Westerners Helps Bridge a Divide in Kabul,2014-01-20,https://www.nytimes.com/2014/01/20/world/asia/an-attack-on-westerners-helps-bridge-a-divide-in-kabul.html
U.S. Snowboarding Olympians Include Siblings,2014-01-20,https://www.nytimes.com/2014/01/20/sports/olympics/us-snowboarding-olympians-include-siblings.html
Publisher Struggles in Chase for Growth,2014-01-20,https://www.nytimes.com/2014/01/20/business/media/publisher-stumbles-in-wild-chase-for-growth.html
Juveniles Facing Lifelong Terms Despite Rulings,2014-01-20,https://www.nytimes.com/2014/01/20/us/juveniles-facing-lifelong-terms-despite-rulings.html
Orlando Snaps Its Skid at 10,2014-01-20,https://www.nytimes.com/2014/01/20/sports/basketball/nba-roundup.html
"For Super Bowl Jet-and-Helicopter Set, Urging Buses and Rail",2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/for-super-bowl-jet-and-helicopter-set-urging-buses-and-rail.html
"U.N. Invites Iran to Syria Talks, Raising Objections From the U.S.",2014-01-20,https://www.nytimes.com/2014/01/20/world/middleeast/un-invites-iran-to-peace-conference-on-syria-surprising-us-officials.html
Nonprofit Clinic Offers ‘Bridges of Health’ to Philadelphia’s Illegal Immigrants,2014-01-20,https://www.nytimes.com/2014/01/20/us/nonprofit-clinic-offers-bridges-of-health-to-philadelphias-illegal-immigrants.html
Reed Holds on to Win the Humana Challenge,2014-01-20,https://www.nytimes.com/2014/01/20/sports/golf/reed-holds-on-to-win-the-humana-challenge.html
An Unsung Hero of Civil Rights,2014-01-20,https://www.nytimes.com/2014/01/20/opinion/keller-an-unsung-hero-of-civil-rights.html
Ethiopians Dominate Houston Marathon Again,2014-01-20,https://www.nytimes.com/2014/01/20/sports/ethiopians-dominate-houston-marathon-again.html
A Loophole Allows Lawmakers to Reel In Trips and Donations,2014-01-20,https://www.nytimes.com/2014/01/20/us/politics/a-loophole-allows-lawmakers-to-reel-in-trips-and-donations.html
Iraq Again Uses Sunni Tribesmen in Militant War,2014-01-20,https://www.nytimes.com/2014/01/20/world/middleeast/iraq-again-uses-sunni-tribesman-in-militant-war.html
Iraq Again Uses Sunni Tribesman in Militant War,2014-01-20,https://www.nytimes.com/2014/01/20/world/asia/iraq-again-uses-sunni-tribesman-in-militant-war.html
Iraq Again Uses Sunni Tribesmen in Militant War,2014-01-20,https://www.nytimes.com/2014/01/20/world/middleeast/iraq-again-uses-sunni-tribesmen-in-militant-war.html
Lucrative Getaways,2014-01-20,https://www.nytimes.com/2014/01/20/us/lucrative-getaways.html
98 Underclassmen Set for N.F.L. Draft,2014-01-20,https://www.nytimes.com/2014/01/20/sports/football/98-underclassmen-set-for-nfl-draft.html
"Tijuana Airport Parking, Just Over the Border",2014-01-20,https://www.nytimes.com/2014/01/20/business/international/tijuana-airport-parking-just-over-the-border.html
"Common Gripes Greet Common Man Party, Now Running Delhi",2014-01-20,https://www.nytimes.com/2014/01/20/world/asia/common-gripes-greet-common-man-party-now-running-delhi.html
The Significance of Winning One for Welker,2014-01-20,https://www.nytimes.com/2014/01/20/sports/football/the-significance-of-winning-one-for-welker.html
"For Christie and MSNBC, a Messy Divorce Plays Out in Public View",2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/christie-and-msnbc-a-messy-divorce-in-public.html
"Corrections: January 20, 2014",2014-01-20,https://www.nytimes.com/2014/01/20/pageoneplus/corrections-january-20-2014.html
"A Community Center Honoring 2 Slain Nuns, Forced Out of Its Home",2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/a-community-center-honoring-2-slain-nuns-forced-out-of-its-home.html
Thunderous Defense and Crowd Lift Seahawks to Super Bowl,2014-01-20,https://www.nytimes.com/2014/01/20/sports/football/amid-cacophony-defense-lifts-seattle-to-the-super-bowl.html
Building Toward the Home of Tomorrow,2014-01-20,https://www.nytimes.com/2014/01/20/technology/building-toward-the-home-of-tomorrow.html
Surging Rangers Overwhelm Capitals,2014-01-20,https://www.nytimes.com/2014/01/20/sports/hockey/surging-rangers-overwhelm-capitals.html
China Reports Cooling Down of Economy,2014-01-20,https://www.nytimes.com/2014/01/20/business/international/china-reports-cooling-down-of-economy.html
Governor Tells Donors: ‘Come See Me Next Year’,2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/governor-tells-donors-come-see-me-next-year.html
Photo Replay: Jan. 12-18,2014-01-20,https://www.nytimes.com/slideshow/2014/01/20/sports/WEEKINPICTURES.html
"Debate on Photo Retouching Flares Online, With Roles Reversed",2014-01-20,https://www.nytimes.com/2014/01/20/business/media/debate-on-photo-retouching-flares-online-with-roles-reversed.html
Bryan Brothers Upset in Australian Open,2014-01-20,https://www.nytimes.com/2014/01/20/sports/tennis/bryan-brothers-upset-in-australian-open.html
The Week’s Men’s College Basketball Games to Watch,2014-01-20,https://www.nytimes.com/2014/01/20/sports/ncaabasketball/the-weeks-mens-college-basketball-games-to-watch.html
Screen Actors Guild Awards Red Carpet,2014-01-20,https://www.nytimes.com/slideshow/2014/01/20/fashion/sagredcarpet.html
"In New Country, Mother Sacrifices Precious Family Time to Pay Bills",2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/in-new-country-mother-sacrifices-precious-family-time-to-pay-bills.html
Watches That Tell a Bit More Than the Hour,2014-01-20,https://www.nytimes.com/2014/01/20/fashion/watches-that-tell-a-bit-more-than-the-hour.html
Ulster Gains Top Seeding in Heineken Cup Matches,2014-01-20,https://www.nytimes.com/2014/01/20/sports/rugby/ulster-gains-top-seeding-in-heineken-cup-matches.html
"Paid Notice: Deaths  EPSTEIN, SYDELL (NEE WALDMAN)",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9F07E2DE173AF933A15752C0A9629D8B63
"Paid Notice: Memorials  RUSH, ALVIN",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9B00E1DE173AF933A15752C0A9629D8B63
Parking Rules,2014-01-20,https://www.nytimes.com/2014/01/20/nyregion/parking-rules.html
Roasted Squash and Red Onion Gratin With Quinoa,2014-01-20,https://www.nytimes.com/2014/01/20/health/roasted-squash-and-red-onion-gratin-with-quinoa.html
Giambattista Valli: Spring 2014 Couture,2014-01-20,https://www.nytimes.com/slideshow/2014/01/20/fashion/runway-couture/giambattista-valli-spring-2014-couture.html
"Swindlers Use Telephones, With Internet’s Tactics",2014-01-20,https://www.nytimes.com/2014/01/20/technology/swindlers-use-telephones-with-internets-tactics.html
"Paid Notice: Deaths  LOWENBERG, SIDNEY",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9B03E2DE173AF933A15752C0A9629D8B63
"Paid Notice: Deaths  LOWENBERG, SIDNEY,MY GRANDFATHER DIED ON SATURDAY FOLLOWING MY GRANDMOTHER THREE MONTHS EARLIER",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9402E2DE173AF933A15752C0A9629D8B63
"Paid Notice: Deaths  PLEAT, MARVIN",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9E05E1DE173AF933A15752C0A9629D8B63
"Quotation of the Day for Monday, January 20, 2014",2014-01-20,https://www.nytimes.com/2014/01/20/pageoneplus/quotation-of-the-day-for-monday-january-20-2014.html
What’s on Monday,2014-01-20,https://www.nytimes.com/2014/01/20/arts/television/whats-on-monday.html
"Paid Notice: Deaths  TAUBE, ANNETTE BETTY",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9906E1DE173AF933A15752C0A9629D8B63
"In Paris, The Start of Summer Couture",2014-01-20,https://www.nytimes.com/slideshow/2014/01/20/style/international/21fashion.html
"Citing Costs, N.H.L. Injury Study Urges More Safety",2014-01-20,https://www.nytimes.com/2014/01/20/sports/hockey/citing-costs-nhl-injury-study-urges-more-safety.html
"Paid Notice: Deaths  SIEGEL, ALFRED R.",2014-01-20,https://query.nytimes.com/gst/fullpage.html?res=9807E1DE173AF933A15752C0A9629D8B63
